"","buyer_id","orderdate","buyer_age","buyer_gender","buyer_annual_income","shop","packaging","city","article_group","article","article_price","recipient_age","recipient_gender","recipient_relation"
"1571","553",2017-12-17 10:45:17,41,"female",32000,"store","no","Münster","toiletry","Perfume",240.99,43,"female","girlfriend"
"1572","59",2017-01-15 15:18:12,22,"male",36000,"store","yes","Osnabrück","toiletry","Make-Up",241.99,24,"female","girlfriend"
"1573","1517",2017-05-14 17:03:55,81,"male",79500,"online","yes","Dortmund","toiletry","Perfume",241.99,50,"female","daughter"
"1574","1398",2017-06-09 18:31:10,71,"male",67000,"store","yes","Hannover","toiletry","Perfume",241.99,38,"female","daughter"
"1575","1242",2017-10-12 18:39:31,63,"female",50000,"store","yes","Osnabrück","consumer electronics","Tablet",241.99,34,"female","niece"
"1576","1069",2017-11-11 13:43:48,57,"male",55000,"online","yes","Essen","toiletry","Perfume",241.99,16,"female","daughter"
"1577","826",2017-12-19 11:26:39,49,"male",65500,"store","yes","Osnabrück","toiletry","Perfume",241.99,18,"female","niece"
"1578","1105",2017-01-15 13:04:30,58,"female",65000,"store","no","Osnabrück","toiletry","Make-Up",242.99,70,"female","friend"
"1579","815",2017-02-21 04:14:35,49,"male",51500,"online","yes","Münster","toiletry","Perfume",242.99,57,"female","sister"
"1580","1573",2017-02-27 03:04:16,95,"male",79000,"online","yes","Dortmund","toiletry","Perfume",242.99,47,"female","friend"
"1581","105",2017-05-13 19:46:25,24,"female",39500,"online","yes","Gelsenkirchen","toiletry","Other toiletry",242.99,60,"female","mother"
"1582","1423",2017-05-14 01:36:03,72,"female",84500,"online","yes","Münster","toiletry","Perfume",242.99,52,"male","son"
"1583","1165",2017-05-29 17:45:09,60,"female",60500,"store","yes","Münster","toiletry","Make-Up",242.99,28,"male","friend"
"1584","1521",2017-06-18 09:01:10,82,"male",64000,"store","yes","Münster","toiletry","Perfume",242.99,69,"female","sister"
"1585","395",2017-08-16 18:23:00,35,"female",70500,"store","no","Düsseldorf","consumer electronics","MP3-Player",242.99,27,"female","friend"
"1586","358",2017-11-13 17:18:45,34,"other",60000,"online","yes","Osnabrück","toiletry","Perfume",242.99,337,"male","undefined"
"1587","1068",2017-12-11 09:58:17,57,"male",54500,"online","no","Essen","toiletry","Perfume",242.99,84,"male","father"
"1588","14",2017-12-22 13:27:34,19,"female",37500,"store","no","Osnabrück","toiletry","Perfume",242.99,36,"other","undefined"
"1589","875",2017-03-23 18:36:17,51,"male",45500,"online","no","Dortmund","toiletry","Other toiletry",243.99,85,"female","mother"
"1590","1462",2017-04-27 08:49:38,75,"male",76500,"store","no","Münster","toiletry","Lotion",243.99,36,"male","son"
"1591","432",2017-07-15 13:22:38,37,"male",38000,"online","yes","Münster","toiletry","Perfume",243.99,47,"male","cousin"
"1592","1355",2017-07-16 23:02:09,68,"female",87000,"online","no","Köln","consumer electronics","Tablet",243.99,35,"female","daughter"
"1593","1126",2017-08-08 08:39:14,59,"female",56500,"store","no","Düsseldorf","toiletry","Other toiletry",243.99,53,"male","brother"
"1594","679",2017-11-20 11:15:37,44,"other",61500,"store","yes","Düsseldorf","toiletry","Perfume",243.99,21,"male","undefined"
"1595","992",2017-12-14 17:11:08,54,"female",74000,"online","no","Hannover","toiletry","Lotion",243.99,46,"male","friend"
"1596","876",2017-02-15 17:29:11,51,"female",46000,"online","yes","Dortmund","toiletry","Perfume",244.99,44,"female","friend"
"1597","466",2017-06-16 12:06:48,38,"male",38000,"store","no","Münster","toiletry","Perfume",244.99,75,"female","mother"
"1598","1479",2017-12-06 12:33:56,77,"male",62000,"store","yes","Münster","toiletry","Lotion",244.99,42,"female","niece"
"1599","996",2017-12-09 15:24:24,55,"male",33500,"store","yes","Osnabrück","toiletry","Perfume",244.99,63,"male","brother"
"1600","639",2017-12-15 14:47:18,43,"female",52000,"store","no","Hannover","toiletry","Lotion",244.99,25,"male","other"
"1601","1475",2017-12-16 18:35:43,76,"female",89500,"store","no","Münster","toiletry","Make-Up",244.99,90,"female","friend"
"1602","1489",2017-12-16 17:40:20,78,"male",69000,"store","no","Münster","toiletry","Perfume",244.99,35,"female","niece"
"1603","185",2017-12-17 16:43:39,27,"female",47500,"store","no","Düsseldorf","furnishings","Picture",244.99,21,"female","friend"
"1604","717",2017-02-13 11:20:53,46,"male",46000,"online","yes","Dortmund","toiletry","Make-Up",245.99,85,"male","friend"
"1605","202",2017-02-15 14:12:53,28,"other",47000,"store","yes","Osnabrück","toiletry","Lotion",245.99,64,"male","undefined"
"1606","891",2017-11-15 23:43:11,51,"other",59500,"online","no","Dortmund","toiletry","Perfume",245.99,71,"female","undefined"
"1607","985",2017-11-16 13:50:29,54,"female",59000,"store","yes","Osnabrück","consumer electronics","Smartphone",245.99,41,"female","friend"
"1608","972",2017-11-18 14:21:48,54,"male",47000,"store","no","Münster","toiletry","Lotion",245.99,24,"other","undefined"
"1609","1454",2017-12-15 10:53:30,75,"female",54500,"store","no","Düsseldorf","toiletry","Make-Up",245.99,62,"female","cousin"
"1610","1591",2017-05-26 18:43:06,108,"female",90000,"online","no","Hannover","toiletry","Perfume",246.99,82,"female","niece"
"1611","1316",2017-10-09 18:23:17,66,"male",84000,"online","no","Münster","furnishings","Picture",246.99,54,"male","cousin"
"1612","1014",2017-10-23 01:05:35,55,"female",58500,"online","no","Essen","toiletry","Make-Up",246.99,26,"female","niece"
"1613","1590",2017-11-14 04:17:54,108,"female",69500,"online","yes","Paderborn","toiletry","Lotion",246.99,72,"female","friend"
"1614","1283",2017-11-15 14:36:42,65,"male",58000,"online","yes","Dortmund","toiletry","Perfume",246.99,53,"female","cousin"
"1615","276",2017-12-09 09:24:36,31,"male",49500,"store","yes","Düsseldorf","furnishings","Other furnishings",246.99,35,"female","friend"
"1616","863",2017-12-16 08:47:38,50,"male",72500,"store","yes","Osnabrück","toiletry","Perfume",246.99,20,"other","undefined"
"1617","537",2017-12-19 16:29:06,40,"other",45500,"store","no","Münster","toiletry","Perfume",246.99,55,"male","undefined"
"1618","897",2017-12-24 18:09:43,51,"female",97000,"store","no","Münster","toiletry","Make-Up",246.99,53,"male","husband"
"1619","178",2017-01-13 06:29:43,27,"female",40000,"online","no","Paderborn","furnishings","Picture",247.99,35,"male","brother"
"1620","1466",2017-12-13 05:23:20,76,"female",59000,"online","no","Essen","toiletry","Lotion",247.99,66,"male","brother"
"1621","1229",2017-02-19 13:37:43,62,"female",68000,"store","no","Düsseldorf","toiletry","Make-Up",248.99,54,"male","friend"
"1622","1576",2017-05-21 15:03:52,98,"female",97000,"store","yes","Osnabrück","toiletry","Perfume",248.99,51,"female","niece"
"1623","1166",2017-07-13 17:06:22,60,"female",61000,"online","no","Gelsenkirchen","consumer electronics","Smart Speaker",248.99,19,"male","son"
"1624","1445",2017-10-12 09:21:07,74,"female",76000,"store","no","Osnabrück","consumer electronics","Smartphone",248.99,42,"male","son"
"1625","1409",2017-11-13 11:26:46,72,"female",56000,"online","yes","Münster","toiletry","Make-Up",248.99,46,"female","friend"
"1626","1498",2017-12-07 16:59:24,79,"male",64500,"store","no","Düsseldorf","toiletry","Lotion",248.99,46,"male","nephew"
"1627","1317",2017-12-15 12:17:09,66,"female",93000,"store","yes","Münster","toiletry","Perfume",248.99,77,"male","friend"
"1628","1311",2017-04-21 03:06:31,66,"male",66000,"online","no","Köln","consumer electronics","Smart Speaker",249.99,47,"male","nephew"
"1629","374",2017-06-13 15:11:47,35,"other",39000,"store","no","Osnabrück","toiletry","Perfume",249.99,22,"male","undefined"
"1630","228",2017-06-20 20:46:39,29,"male",48000,"online","no","Osnabrück","consumer electronics","Tablet",249.99,25,"female","girlfriend"
"1631","1172",2017-07-17 19:34:25,60,"male",70500,"online","no","Münster","toiletry","Perfume",249.99,49,"male","brother"
"1632","1168",2017-11-09 16:03:52,60,"female",64000,"store","no","Osnabrück","toiletry","Perfume",249.99,30,"female","daughter"
"1633","905",2017-11-10 16:33:04,52,"female",42000,"store","no","Düsseldorf","toiletry","Perfume",249.99,51,"female","girlfriend"
"1634","658",2017-11-12 12:07:16,44,"male",40000,"store","yes","Münster","toiletry","Make-Up",249.99,42,"male","brother"
"1635","589",2017-12-12 12:07:12,42,"male",32500,"store","no","Münster","toiletry","Make-Up",249.99,17,"male","son"
"1636","813",2017-12-28 08:34:40,49,"female",49000,"store","no","Düsseldorf","toiletry","Perfume",249.99,21,"female","friend"
"1637","488",2017-01-07 18:29:01,38,"female",62000,"store","yes","Osnabrück","toiletry","Perfume",250.99,38,"female","girlfriend"
"1638","706",2017-01-10 11:11:01,46,"female",35500,"online","no","Hannover","toiletry","Perfume",250.99,58,"female","friend"
"1639","952",2017-01-21 03:05:40,53,"female",59500,"online","no","Paderborn","toiletry","Perfume",250.99,53,"female","wife"
"1640","1289",2017-01-21 15:52:18,65,"female",73000,"online","yes","Münster","toiletry","Perfume",250.99,44,"female","friend"
"1641","1578",2017-02-07 17:09:04,99,"male",93500,"online","no","Dortmund","toiletry","Perfume",250.99,49,"female","friend"
"1642","961",2017-02-18 12:36:35,53,"female",70500,"store","no","Osnabrück","toiletry","Make-Up",250.99,10,"female","friend"
"1643","1404",2017-02-19 03:24:22,71,"male",76500,"online","no","Dortmund","toiletry","Perfume",250.99,39,"male","son"
"1644","1418",2017-04-18 00:04:41,311,"female",66000,"online","no","Münster","toiletry","Make-Up",250.99,37,"female","niece"
"1645","818",2017-07-04 18:47:35,49,"female",55000,"online","yes","Paderborn","consumer electronics","Tablet",250.99,26,"male","nephew"
"1646","850",2017-07-08 08:33:12,50,"female",59500,"online","no","Bielefeld","toiletry","Make-Up",250.99,52,"male","husband"
"1647","1085",2017-07-15 00:11:38,57,"male",73500,"online","yes","Bielefeld","toiletry","Perfume",250.99,68,"female","friend"
"1648","271",2017-12-11 14:38:28,31,"female",41000,"online","no","Essen","toiletry","Make-Up",250.99,7,"male","friend"
"1649","1428",2017-12-12 17:28:46,73,"female",68500,"store","yes","Münster","toiletry","Perfume",250.99,45,"male","friend"
"1650","1191",2017-12-17 11:27:56,61,"female",59000,"store","no","Düsseldorf","toiletry","Perfume",250.99,62,"male","brother"
"1651","71",2017-05-16 05:24:20,22,"other",55000,"online","no","Osnabrück","toiletry","Make-Up",251.99,92,"male","undefined"
"1652","440",2017-08-10 21:12:37,37,"female",44500,"online","no","Düsseldorf","toiletry","Perfume",251.99,22,"male","cousin"
"1653","651",2017-08-12 06:24:50,43,"male",67500,"online","no","Köln","furnishings","Other furnishings",251.99,43,"female","wife"
"1654","1502",2017-11-29 17:23:12,79,"female",78000,"store","no","Düsseldorf","toiletry","Perfume",251.99,31,"female","daughter"
"1655","824",2017-12-17 03:39:45,49,"male",64500,"online","yes","Münster","toiletry","Perfume",251.99,44,"female","girlfriend"
"1656","1527",2017-12-17 15:51:08,83,"male",70500,"store","yes","Münster","toiletry","Perfume",251.99,65,"female","other"
"1657","411",2017-12-23 19:48:03,36,"female",42500,"store","no","Düsseldorf","toiletry","Perfume",251.99,22,"female","cousin"
"1658","1120",2017-01-05 00:35:35,59,"male",47000,"online","yes","Osnabrück","toiletry","Perfume",252.99,53,"female","sister"
"1659","735",2017-01-13 23:31:54,46,"male",65500,"online","no","Münster","toiletry","Perfume",252.99,15,"male","friend"
"1660","1589",2017-02-14 09:22:33,105,"female",84500,"store","yes","Hannover","toiletry","Make-Up",252.99,78,"male","nephew"
"1661","1267",2017-04-12 07:15:33,64,"female",62500,"online","yes","Dortmund","toiletry","Perfume",252.99,43,"female","daughter"
"1662","1202",2017-04-20 08:54:05,61,"female",81000,"online","yes","Osnabrück","consumer electronics","Smartphone",252.99,26,"female","friend"
"1663","940",2017-05-12 03:17:27,53,"female",49000,"online","no","Essen","toiletry","Perfume",252.99,42,"female","sister"
"1664","1509",2017-06-03 18:44:00,80,"male",73500,"store","yes","Münster","toiletry","Perfume",252.99,15,"female","daughter"
"1665","759",2017-11-14 23:09:49,47,"male",52000,"online","yes","Dortmund","toiletry","Make-Up",252.99,27,"male","friend"
"1666","677",2017-11-19 10:25:49,44,"female",58000,"store","no","Düsseldorf","toiletry","Perfume",252.99,23,"female","daughter"
"1667","365",2017-12-08 15:25:35,35,"male",33500,"store","no","Münster","toiletry","Perfume",252.99,42,"male","friend"
"1668","1384",2017-12-20 11:24:14,70,"female",70000,"store","yes","Düsseldorf","toiletry","Perfume",252.99,38,"female","daughter"
"1669","1126",2017-01-18 16:53:41,59,"female",56500,"online","yes","Münster","toiletry","Perfume",253.99,44,"female","friend"
"1670","1307",2017-02-16 15:44:55,66,"female",61000,"store","no","Osnabrück","toiletry","Other toiletry",253.99,62,"female","friend"
"1671","12",2017-10-09 15:43:32,19,"female",36500,"store","yes","Münster","consumer electronics","Tablet",253.99,89,"male","father"
"1672","1529",2017-11-14 18:52:06,83,"male",80000,"online","yes","Dortmund","toiletry","Perfume",253.99,33,"female","daughter"
"1673","696",2017-08-19 14:52:01,45,"female",56000,"store","no","Münster","consumer electronics","Tablet",254.99,44,"male","boyfriend"
"1674","49",2017-10-18 08:25:11,21,"female",39500,"store","no","Münster","other","Other articles",254.99,52,"male","father"
"1675","1352",2017-11-17 10:58:20,68,"female",75000,"store","no","Münster","toiletry","Perfume",254.99,53,"male","friend"
"1676","1369",2017-02-23 10:56:12,69,"male",72500,"store","yes","Osnabrück","toiletry","Other toiletry",255.99,37,"male","nephew"
"1677","134",2017-11-06 14:51:00,25,"female",45000,"store","no","Hannover","toiletry","Perfume",255.99,41,"male","friend"
"1678","949",2017-12-16 01:42:24,53,"male",58000,"online","no","Bielefeld","toiletry","Make-Up",255.99,36,"male","cousin"
"1679","945",2017-12-21 18:48:53,53,"female",54000,"store","no","Düsseldorf","toiletry","Make-Up",255.99,55,"male","friend"
"1680","1546",2017-04-22 00:04:15,86,"male",101000,"online","yes","Paderborn","furnishings","Picture",256.99,65,"female","daughter"
"1681","858",2017-05-25 17:17:24,50,"female",67000,"store","yes","Düsseldorf","consumer electronics","MP3-Player",256.99,4,"male","son"
"1682","1432",2017-06-14 05:35:12,73,"male",81500,"online","yes","Paderborn","toiletry","Perfume",256.99,38,"male","friend"
"1683","275",2017-07-17 11:56:41,31,"female",49000,"store","yes","Münster","toiletry","Perfume",256.99,26,"female","friend"
"1684","564",2017-11-19 12:43:47,41,"female",44500,"store","yes","Düsseldorf","toiletry","Perfume",256.99,56,"male","friend"
"1685","1363",2017-11-26 12:18:46,69,"male",62000,"store","yes","Düsseldorf","toiletry","Perfume",256.99,48,"male","nephew"
"1686","1099",2017-12-14 19:43:49,58,"female",55500,"store","yes","Düsseldorf","consumer electronics","Laptop",256.99,43,"female","cousin"
"1687","878",2017-12-22 11:10:11,51,"female",50000,"store","no","Hannover","toiletry","Perfume",256.99,71,"male","father"
"1688","788",2017-01-09 10:06:40,48,"female",49000,"online","yes","Köln","toiletry","Other toiletry",257.99,48,"male","husband"
"1689","154",2017-01-09 22:57:25,26,"other",39000,"online","no","Essen","toiletry","Make-Up",257.99,51,"male","undefined"
"1690","1218",2017-01-19 21:58:22,62,"female",55500,"online","no","Dortmund","toiletry","Perfume",257.99,55,"male","cousin"
"1691","62",2017-02-08 14:14:06,22,"female",40000,"store","no","Münster","toiletry","Make-Up",257.99,32,"female","sister"
"1692","489",2017-02-18 17:00:16,38,"female",72500,"store","yes","Düsseldorf","toiletry","Perfume",257.99,70,"male","uncle"
"1693","971",2017-04-20 10:09:41,54,"male",46500,"store","no","Münster","consumer electronics","Smartphone",257.99,80,"female","friend"
"1694","771",2017-05-22 11:45:21,47,"female",69500,"store","yes","Osnabrück","consumer electronics","Laptop",257.99,22,"female","daughter"
"1695","1478",2017-06-06 11:32:40,77,"female",50500,"online","no","Düsseldorf","toiletry","Perfume",257.99,98,"female","mother"
"1696","812",2017-06-17 19:03:15,49,"female",48500,"online","yes","Osnabrück","consumer electronics","Tablet",257.99,29,"other","undefined"
"1697","795",2017-07-17 03:57:51,48,"male",58500,"online","yes","Dortmund","toiletry","Other toiletry",257.99,48,"male","brother"
"1698","387",2017-10-10 19:21:55,35,"other",52500,"store","yes","Düsseldorf","consumer electronics","Tablet",257.99,38,"female","undefined"
"1699","1349",2017-10-19 20:21:19,68,"male",64000,"online","yes","Düsseldorf","toiletry","Make-Up",257.99,25,"female","friend"
"1700","1592",2017-12-12 14:16:41,108,"male",104500,"online","yes","Münster","toiletry","Lotion",257.99,67,"male","nephew"
"1701","1468",2017-12-21 13:22:13,76,"male",66500,"store","yes","Münster","toiletry","Make-Up",257.99,59,"female","cousin"
"1702","1526",2017-04-05 14:04:41,83,"male",65000,"store","yes","Münster","consumer electronics","Laptop",258.99,39,"female","niece"
"1703","1563",2017-06-22 11:30:29,90,"female",89000,"online","no","Hannover","toiletry","Perfume",258.99,61,"male","friend"
"1704","1336",2017-09-16 17:33:11,67,"female",75000,"online","no","Bielefeld","toiletry","Perfume",258.99,80,"female","cousin"
"1705","299",2017-12-14 09:21:32,32,"female",49500,"store","no","Osnabrück","toiletry","Perfume",258.99,62,"female","aunt"
"1706","1541",2017-05-14 08:26:07,85,"female",104500,"store","no","Düsseldorf","toiletry","Other toiletry",259.99,33,"other","undefined"
"1707","189",2017-06-18 08:37:45,27,"female",57500,"online","no","Münster","toiletry","Perfume",259.99,76,"male","uncle"
"1708","634",2017-10-12 22:37:33,43,"other",49000,"online","no","Hannover","toiletry","Perfume",259.99,53,"female","undefined"
"1709","722",2017-11-12 14:23:24,46,"female",51000,"store","no","Hannover","toiletry","Make-Up",259.99,38,"male","brother"
"1710","723",2017-11-18 14:15:27,46,"male",51500,"store","yes","Düsseldorf","toiletry","Perfume",259.99,44,"female","girlfriend"
"1711","574",2017-12-20 08:11:18,41,"male",53000,"online","yes","Essen","toiletry","Lotion",259.99,44,"female","friend"
"1712","1247",2017-12-22 13:28:39,63,"other",58500,"store","no","Münster","toiletry","Make-Up",259.99,41,"female","undefined"
"1713","349",2017-02-11 08:12:44,34,"female",45000,"store","no","Münster","toiletry","Other toiletry",260.99,14,"female","daughter"
"1714","983",2017-02-16 01:29:14,54,"male",56000,"online","no","Paderborn","consumer electronics","Smart Speaker",260.99,24,"other","undefined"
"1715","1233",2017-02-19 08:10:08,62,"female",72000,"store","no","Düsseldorf","toiletry","Perfume",260.99,41,"female","daughter"
"1716","1173",2017-11-05 11:53:26,60,"male",73500,"online","no","Essen","toiletry","Other toiletry",260.99,61,"female","girlfriend"
"1717","689",2017-11-19 13:45:37,45,"female",43500,"store","yes","Hannover","toiletry","Perfume",260.99,44,"male","husband"
"1718","1442",2017-12-15 16:53:06,74,"male",67000,"store","no","Münster","toiletry","Perfume",260.99,49,"female","daughter"
"1719","1568",2017-02-15 17:30:02,93,"female",87500,"store","no","Münster","toiletry","Make-Up",261.99,44,"male","friend"
"1720","1140",2017-09-13 15:33:05,59,"female",75500,"store","yes","Osnabrück","toiletry","Perfume",261.99,67,"male","brother"
"1721","1327",2017-02-11 11:31:53,67,"female",61500,"store","no","Münster","toiletry","Perfume",262.99,54,"female","friend"
"1722","1285",2017-02-15 11:26:17,65,"female",62000,"store","no","Düsseldorf","toiletry","Perfume",262.99,39,"female","daughter"
"1723","384",2017-10-20 01:20:46,35,"female",48500,"online","no","Münster","consumer electronics","Tablet",262.99,26,"female","friend"
"1724","1125",2017-12-11 05:41:49,59,"male",56000,"online","yes","Bielefeld","toiletry","Lotion",262.99,68,"female","friend"
"1725","1396",2017-01-24 15:48:19,71,"other",62500,"online","no","Essen","toiletry","Perfume",263.99,49,"male","undefined"
"1726","1536",2017-01-24 18:37:32,84,"male",89000,"store","yes","Osnabrück","furnishings","Other furnishings",263.99,8,"female","daughter"
"1727","792",2017-02-13 17:47:28,48,"other",52500,"online","no","Essen","toiletry","Perfume",263.99,45,"female","undefined"
"1728","1414",2017-03-17 16:47:33,72,"female",61000,"store","no","Osnabrück","jewelry","Pendant - rosé",263.99,17,"female","daughter"
"1729","1029",2017-11-09 20:10:05,56,"female",43000,"online","no","Osnabrück","toiletry","Perfume",263.99,43,"female","friend"
"1730","354",2017-12-13 19:40:37,34,"female",48000,"store","no","Münster","toiletry","Perfume",263.99,37,"female","friend"
"1731","688",2017-12-18 16:50:34,45,"male",42000,"store","yes","Münster","toiletry","Perfume",263.99,51,"female","sister"
"1732","1559",2017-12-21 17:01:26,89,"female",79500,"store","no","Düsseldorf","consumer electronics","Tablet",263.99,62,"female","daughter"
"1733","436",2017-12-23 09:56:40,37,"male",41000,"store","yes","Düsseldorf","jewelry","Necklace - silver",263.99,44,"male","friend"
"1734","1496",2017-01-15 23:58:35,78,"male",92500,"online","yes","Dortmund","jewelry","Bracelet - rosé",264.99,71,"male","cousin"
"1735","481",2017-02-12 22:47:13,38,"female",50500,"online","yes","Paderborn","toiletry","Perfume",264.99,33,"male","husband"
"1736","1102",2017-03-25 16:46:51,58,"female",60000,"online","no","Osnabrück","consumer electronics","Tablet",264.99,22,"male","son"
"1737","1553",2017-11-16 11:20:08,88,"female",81500,"store","no","Hannover","toiletry","Perfume",264.99,6,"female","friend"
"1738","937",2017-11-26 10:33:48,53,"other",44500,"store","no","Düsseldorf","consumer electronics","Smartphone",264.99,53,"female","undefined"
"1739","717",2017-12-15 04:14:40,46,"male",46000,"online","yes","Münster","toiletry","Perfume",264.99,10,"female","daughter"
"1740","386",2017-12-16 10:14:23,35,"male",50000,"online","yes","Essen","consumer electronics","Tablet",264.99,37,"male","boyfriend"
"1741","1438",2017-12-16 17:24:04,74,"female",61000,"online","yes","Münster","toiletry","Other toiletry",264.99,54,"female","niece"
"1742","896",2017-02-18 14:07:21,51,"female",71500,"online","no","Bielefeld","jewelry","Necklace - silver",265.99,27,"male","friend"
"1743","725",2017-05-01 16:18:46,46,"female",54000,"online","no","Bielefeld","toiletry","Perfume",265.99,83,"female","mother"
"1744","1108",2017-08-14 09:44:59,58,"male",70500,"online","yes","Düsseldorf","jewelry","Bracelet - gold",265.99,55,"female","girlfriend"
"1745","550",2017-10-13 23:50:07,40,"male",65500,"online","yes","Düsseldorf","consumer electronics","Tablet",265.99,43,"female","wife"
"1746","500",2017-10-19 19:32:43,39,"female",41500,"online","no","Düsseldorf","toiletry","Perfume",265.99,15,"female","niece"
"1747","1290",2017-11-14 16:05:22,65,"male",74500,"store","no","Münster","toiletry","Perfume",265.99,45,"male","friend"
"1748","475",2017-12-18 08:01:39,38,"male",46500,"store","no","Hannover","consumer electronics","MP3-Player",265.99,39,"male","brother"
"1749","1494",2017-12-24 09:02:13,78,"female",84500,"store","yes","Düsseldorf","jewelry","Necklace - silver",265.99,59,"male","friend"
"1750","517",2017-01-23 07:42:50,39,"female",65500,"online","no","Dortmund","consumer electronics","Tablet",266.99,20,"male","son"
"1751","1310",2017-02-23 16:58:56,66,"male",65500,"online","yes","Köln","consumer electronics","Laptop",266.99,30,"male","friend"
"1752","1408",2017-05-15 19:06:48,72,"male",55000,"online","yes","Münster","jewelry","Earrings - silver",266.99,24,"male","son"
"1753","1527",2017-11-09 14:31:42,83,"male",70500,"store","no","Düsseldorf","jewelry","Necklace - silver",266.99,75,"female","sister"
"1754","1052",2017-11-20 19:29:57,56,"female",79500,"store","no","Münster","consumer electronics","MP3-Player",266.99,59,"male","boyfriend"
"1755","991",2017-11-20 17:53:31,54,"female",68000,"store","yes","Düsseldorf","jewelry","Ring - gold",266.99,77,"female","friend"
"1756","1483",2017-11-25 21:00:10,77,"male",78000,"online","yes","Dortmund","consumer electronics","Smart Speaker",266.99,21,"male","son"
"1757","960",2017-12-16 18:32:26,53,"female",69000,"store","no","Hannover","consumer electronics","Laptop",266.99,53,"male","brother"
"1758","546",2017-12-18 09:30:58,40,"female",57500,"store","yes","Münster","consumer electronics","Tablet",266.99,30,"female","sister"
"1759","748",2017-01-12 16:18:28,47,"male",43000,"online","no","Münster","jewelry","Bracelet - gold",267.99,66,"female","mother"
"1760","1560",2017-02-13 06:40:47,89,"male",103500,"online","no","Osnabrück","jewelry","Ring - gold",267.99,50,"male","friend"
"1761","1330",2017-02-19 12:42:14,67,"male",64000,"store","yes","Düsseldorf","toiletry","Make-Up",267.99,39,"female","niece"
"1762","1113",2017-11-17 13:34:01,58,"female",77000,"store","no","Düsseldorf","jewelry","Bracelet - gold",267.99,51,"male","friend"
"1763","1156",2017-12-10 15:36:07,60,"male",53000,"store","yes","Osnabrück","jewelry","Bracelet - gold",267.99,36,"female","friend"
"1764","1294",2017-02-06 19:55:02,65,"female",79000,"store","yes","Münster","jewelry","Necklace - silver",268.99,49,"other","undefined"
"1765","1236",2017-03-12 03:36:37,62,"male",75500,"online","no","Hannover","jewelry","Earrings - gold",268.99,104,"male","friend"
"1766","1025",2017-07-22 15:34:46,55,"female",77000,"store","no","Münster","jewelry","Ring - gold",268.99,70,"female","cousin"
"1767","1229",2017-09-12 18:24:32,62,"female",68000,"store","yes","Hannover","consumer electronics","Tablet",268.99,44,"male","other"
"1768","1081",2017-11-02 16:09:38,57,"female",70500,"store","yes","Hannover","jewelry","Ring - silver",268.99,48,"female","friend"
"1769","1551",2017-12-10 12:38:20,87,"male",103500,"store","yes","Osnabrück","consumer electronics","MP3-Player",268.99,43,"male","friend"
"1770","1396",2017-12-15 08:54:18,71,"other",62500,"store","yes","Münster","consumer electronics","Tablet",268.99,55,"male","undefined"
"1771","540",2017-01-14 02:38:26,40,"female",50500,"online","yes","Münster","toiletry","Lotion",269.99,55,"male","friend"
"1772","1558",2017-01-16 13:04:11,89,"male",77000,"online","yes","Münster","jewelry","Necklace - gold",269.99,39,"male","son"
"1773","1067",2017-04-22 23:33:24,57,"female",54000,"online","no","Münster","toiletry","Perfume",269.99,14,"female","daughter"
"1774","298",2017-08-22 19:19:52,32,"female",46500,"store","no","Düsseldorf","toiletry","Make-Up",269.99,28,"female","sister"
"1775","276",2017-11-26 04:52:20,31,"male",49500,"online","yes","Hannover","consumer electronics","Tablet",269.99,88,"female","aunt"
"1776","1043",2017-12-09 12:57:26,56,"female",58500,"store","yes","Hannover","consumer electronics","Laptop",269.99,77,"other","undefined"
"1777","630",2017-12-18 15:22:10,43,"male",45000,"online","no","Hannover","jewelry","Necklace - gold",269.99,49,"male","friend"
"1778","1406",2017-12-31 01:36:47,71,"male",85000,"online","yes","Dortmund","consumer electronics","Tablet",269.99,77,"male","friend"
"1779","737",2017-02-19 10:24:09,46,"male",67500,"store","no","Münster","toiletry","Other toiletry",270.99,46,"male","brother"
"1780","732",2017-07-12 01:22:12,46,"female",63000,"online","yes","Düsseldorf","jewelry","Earrings - gold",270.99,34,"female","cousin"
"1781","467",2017-09-07 17:59:40,38,"male",38500,"online","yes","Osnabrück","consumer electronics","Laptop",270.99,31,"female","friend"
"1782","1174",2017-12-06 12:14:55,60,"male",102000,"store","yes","Düsseldorf","jewelry","Necklace - rosé",270.99,78,"female","other"
"1783","736",2017-03-15 12:02:20,46,"female",67000,"online","no","Düsseldorf","consumer electronics","Laptop",271.99,71,"female","mother"
"1784","925",2017-03-16 02:04:41,52,"female",65500,"online","yes","Köln","consumer electronics","Smartphone",271.99,50,"female","friend"
"1785","890",2017-08-09 09:49:50,51,"female",59000,"online","no","Gelsenkirchen","jewelry","Ring - gold",271.99,8,"male","son"
"1786","1313",2017-07-16 16:11:24,66,"male",74000,"store","yes","Düsseldorf","jewelry","Ring - silver",272.99,45,"female","daughter"
"1787","1286",2017-12-20 10:58:16,65,"male",64000,"store","no","Düsseldorf","consumer electronics","Tablet",272.99,42,"other","undefined"
"1788","1588",2017-02-04 15:56:03,104,"female",92500,"online","no","Osnabrück","consumer electronics","Laptop",273.99,68,"male","son"
"1789","531",2017-06-10 13:17:38,40,"female",40500,"online","no","Paderborn","jewelry","Bracelet - silver",273.99,47,"female","friend"
